date,close,volume,open,high,low
06/14/2024,$131.88,"309,320,400",$129.96,$132.84,$128.32
06/13/2024,$129.61,"260,704,500",$129.39,$129.80,$127.16
06/12/2024,$125.20,"299,595,000",$123.06,$126.88,$122.57
06/11/2024,$120.91,"222,551,200",$121.77,$122.87,$118.74
06/10/2024,$121.79,"314,162,700",$120.37,$123.10,$117.01
06/07/2024,$120.888,"412,385,800",$119.77,$121.6917,$118.022
06/06/2024,$120.998,"664,696,200",$124.048,$125.587,$118.32
06/05/2024,$122.44,"528,401,800",$118.371,$122.4495,$117.468
06/04/2024,$116.437,"403,324,000",$115.716,$116.60,$114.045
06/03/2024,$115.00,"438,391,800",$113.621,$115.00,$112.003
05/31/2024,$109.633,"613,262,500",$112.52,$112.717,$106.94
05/30/2024,$110.50,"487,350,300",$114.65,$115.8191,$109.663
05/29/2024,$114.825,"557,441,900",$113.05,$115.492,$110.901
05/28/2024,$113.901,"652,727,900",$110.244,$114.939,$109.883
05/24/2024,$106.469,"429,493,700",$104.449,$106.475,$103.00
05/23/2024,$103.799,"835,065,300",$102.028,$106.32,$101.52
05/22/2024,$94.95,"548,648,000",$95.459,$96.02,$93.249
05/21/2024,$95.386,"328,946,500",$93.599,$95.40,$93.18
05/20/2024,$94.78,"318,764,500",$93.75,$95.20,$93.44
05/17/2024,$92.479,"359,691,000",$94.369,$94.74,$91.806
05/16/2024,$94.359,"323,951,800",$94.91,$95.819,$94.103
05/15/2024,$94.63,"417,735,500",$92.472,$94.862,$91.599
05/14/2024,$91.356,"296,507,100",$89.599,$91.651,$88.934
05/13/2024,$90.399,"289,680,200",$90.478,$90.998,$88.529
05/10/2024,$89.878,"335,325,400",$90.3045,$91.401,$89.227
05/09/2024,$88.747,"378,012,700",$90.529,$91.072,$88.231
05/08/2024,$90.412,"325,721,000",$89.4825,$91.194,$89.42
05/07/2024,$90.554,"437,341,600",$91.098,$91.781,$89.011
05/06/2024,$92.14,"376,202,600",$89.39,$92.22,$89.055
05/03/2024,$88.789,"398,340,700",$87.789,$89.281,$87.04
05/02/2024,$85.817,"377,897,500",$84.449,$86.237,$83.20
05/01/2024,$83.041,"559,863,200",$85.077,$86.00,$81.2546
04/30/2024,$86.402,"363,708,700",$87.24,$88.819,$86.30
04/29/2024,$87.757,"388,970,800",$87.595,$87.992,$85.266
04/26/2024,$87.735,"551,010,800",$83.818,$88.3309,$83.387
04/25/2024,$82.632,"424,640,700",$78.868,$83.323,$78.223
04/24/2024,$79.677,"512,207,500",$83.95,$84.082,$79.183
04/23/2024,$82.423,"438,559,400",$80.769,$82.769,$80.264
04/22/2024,$79.518,"596,340,500",$78.104,$80.073,$76.40
04/19/2024,$76.20,"875,198,000",$83.15,$84.324,$75.606
04/18/2024,$84.671,"447,260,300",$84.97,$86.19,$82.402
04/17/2024,$84.035,"495,399,500",$88.34,$88.775,$83.95
04/16/2024,$87.415,"370,453,000",$86.4325,$88.118,$86.0639
04/15/2024,$86.001,"443,077,000",$89.098,$90.613,$85.929
04/12/2024,$88.186,"426,804,800",$89.699,$90.175,$87.53
