date,close,volume,open,high,low,Sector,Source,daily_return,volatility,RSI,rolling_returns_mean,rolling_returns_sd,rolling_sharpe,cumulative_return,rolling_max,rolling_drawdown,Date
2020-06-11,23.93,149875500,24.98,25.69,23.68,Banking,BAC Historical Data,-10.037593984962411,4.586952953665505,46.60727204921845,0.007103685323501897,3.688539528120622,0.03057240072623804,-8678017463985499e22,41312846748802555e40,-1,2020-06-11
2020-06-12,24.78,73729710,25.03,25.05,24.04,Banking,BAC Historical Data,3.5520267446719656,4.570575160063647,49.985631735160936,0.010073226867019442,3.6891001393360656,0.0433459415848726,-39502567586792376e22,41312846748802555e40,-1,2020-06-12
2020-06-15,25.15,76538950,23.76,25.17,23.69,Banking,BAC Historical Data,1.4931396287328313,4.548228503196756,51.42639167281351,-0.009556099737244536,3.6857972236385845,-0.04115754916683048,-9848541668732913e23,41312846748802555e40,-1,2020-06-15
2020-06-16,25.8,96796550,26.18,26.24,24.86,Banking,BAC Historical Data,2.5844930417495027,4.342764347896772,53.93681584417244,-0.011671257398241732,3.686343340709536,-0.050259959600876716,-3530202908295316e24,41312846748802555e40,-1,2020-06-16
2020-06-17,25,58349480,25.9,25.9,24.92,Banking,BAC Historical Data,-3.100775193798455,4.340956214923507,50.47887378555434,-0.00876105880677327,3.687240324988442,-0.03771858753102623,7416162698821963e24,41312846748802555e40,-1,2020-06-17
2020-06-18,25.04,53419010,24.7,25.49,24.58,Banking,BAC Historical Data,0.16000000000000458,4.3028306437682,50.64923900979136,-0.011540810713117003,3.686756090006078,-0.04969265283008279,8602748730633511e24,41312846748802555e40,-1,2020-06-18
2020-06-19,25.25,127563600,25.44,25.49,24.49,Banking,BAC Historical Data,0.8386581469648657,4.3011124964180345,51.590829501017375,-0.010813681081973163,3.6868160018480824,-0.046561006926936564,15817514039870962e24,41312846748802555e40,-1,2020-06-19
2020-06-22,24.62,55484310,24.89,25.025,24.61,Banking,BAC Historical Data,-2.495049504950486,4.3418942999571435,48.59533368788238,-0.011207597075175603,3.6868690286946264,-0.04825641663657627,-2364796653485645e25,41312846748802555e40,-1,2020-06-22
2020-06-23,24.79,46108280,25.01,25.41,24.76,Banking,BAC Historical Data,0.6904955320877315,4.052358193981438,49.448286764850906,0.00348887859275107,3.694402102403757,0.014991392146908507,-39976781770135015e24,41312846748802555e40,-1,2020-06-23
2020-06-24,23.81,75437100,24.54,24.54,23.68,Banking,BAC Historical Data,-3.9532069382815616,3.8157165889730096,44.830267272863836,-0.0059666695541479775,3.6959165169609878,-0.025627727882593005,11805970929373058e25,41312846748802555e40,-0.9999999999999998,2020-06-24
