date,close,volume,open,high,low
09/20/2024,$102.47,"14,513,380",$100.87,$102.53,$100.19
09/19/2024,$100.73,"9,091,873",$101.22,$101.43,$99.52
09/18/2024,$99.30,"5,195,894",$100.12,$101.01,$99.24
09/17/2024,$99.84,"4,748,588",$100.68,$100.82,$99.44
09/16/2024,$100.09,"4,467,201",$99.145,$100.19,$98.76
09/13/2024,$98.25,"5,354,881",$96.87,$98.74,$96.85
09/12/2024,$96.64,"4,752,899",$97.37,$97.69,$95.68
09/11/2024,$97.03,"6,764,081",$95.49,$97.14,$94.09
09/10/2024,$96.62,"7,798,604",$98.40,$98.43,$94.89
09/09/2024,$98.18,"5,281,476",$97.755,$99.02,$97.595
09/06/2024,$96.59,"9,246,905",$99.70,$100.80,$96.14
09/05/2024,$99.56,"4,462,452",$101.00,$101.30,$99.12
09/04/2024,$100.15,"4,212,707",$99.74,$101.32,$99.675
09/03/2024,$99.27,"6,634,120",$102.85,$103.255,$98.46
08/30/2024,$103.61,"4,951,396",$102.905,$103.81,$102.10
08/29/2024,$102.60,"3,325,667",$102.92,$102.92,$101.282
08/28/2024,$102.20,"2,836,756",$101.89,$102.70,$101.42
08/27/2024,$102.08,"2,537,170",$102.46,$102.852,$102.04
08/26/2024,$102.33,"2,678,963",$103.04,$103.05,$101.98
08/23/2024,$101.89,"3,814,813",$100.94,$102.58,$100.82
08/22/2024,$100.56,"2,777,316",$100.755,$100.98,$99.90
08/21/2024,$100.69,"3,576,018",$101.10,$101.23,$99.96
08/20/2024,$100.78,"3,396,882",$101.25,$101.63,$100.60
08/19/2024,$101.75,"4,070,505",$101.52,$102.04,$101.30
08/16/2024,$101.44,"4,159,725",$100.63,$101.50,$100.46
08/15/2024,$100.64,"5,885,080",$100.80,$101.205,$100.15
08/14/2024,$99.44,"10,161,750",$97.76,$100.59,$97.51
08/13/2024,$96.71,"5,941,612",$95.77,$96.795,$94.95
08/12/2024,$94.84,"4,196,403",$94.90,$95.22,$93.54
08/09/2024,$94.72,"3,542,800",$94.29,$95.12,$94.02
08/08/2024,$94.63,"6,592,349",$93.49,$95.04,$92.775
08/07/2024,$92.11,"7,215,738",$94.61,$95.33,$92.01
