date,close,volume,open,high,low,Sector,Source,daily_return,volatility,RSI,rolling_returns_mean,rolling_returns_sd,rolling_sharpe,cumulative_return,rolling_max,rolling_drawdown,Date
2020-06-11,194.13,4923410,204.7,206.9,194.02,Banking,GS Historical Data,-9.081116523042343,3.990597279955837,48.21787255031151,0.08886638414324118,3.265933547543363,0.4319469743040045,-592855643316099e13,23043087787437346e20,-1.0000000025728135,2020-06-11
2020-06-12,201.78,3380817,200.62,202.94,196.21,Banking,GS Historical Data,3.9406583217431734,4.0531500476000275,52.89855463047212,0.09268252168197942,3.2660263167450103,0.45048302641465976,-29290971677420872e12,23043087787437346e20,-1.0000000127113917,2020-06-12
2020-06-15,206.31,3468788,195.73,206.9932,195.15,Banking,GS Historical Data,2.2450193279809794,4.028004192604357,55.46567134748307,0.07680305736752659,3.2654812611652195,0.37336326281914245,-9504976922857417e13,23043087787437346e20,-1.000000041248712,2020-06-15
2020-06-16,209.59,3103691,214.98,214.98,203.73,Banking,GS Historical Data,1.589840531239406,3.8689321112803876,57.28115044900812,0.07500858967682171,3.2659041280751904,0.36459259065057525,-24616374483311347e13,23043087787437346e20,-1.0000001068275863,2020-06-16
2020-06-17,206.19,1798324,210,210.79,205.44,Banking,GS Historical Data,-1.6222148003244508,3.8464784363558557,54.78787337165016,0.0773902978415037,3.2670570973645714,0.3760365537712956,15316672533845476e13,23043087787437346e20,-0.9999999335302948,2020-06-17
2020-06-18,203.84,2051659,203.99,207.26,202.67,Banking,GS Historical Data,-1.1397254959018333,3.8589773998290684,53.06850361671843,0.07417180993358884,3.2661841511646106,0.3604943646043724,-2.1401296653575477e+28,23043087787437346e20,-1.0000000092875125,2020-06-18
2020-06-19,201.63,4962438,207.05,207.4228,200.97,Banking,GS Historical Data,-1.0841836734693966,3.866311732277431,51.43378714901269,0.07644792371703112,3.2661202353869068,0.37156414306690233,1801639769306288e12,23043087787437346e20,-0.9999999992181431,2020-06-19
2020-06-22,203.42,1806868,200.99,204.58,200,Banking,GS Historical Data,0.8877647175519421,3.862765164303602,52.70456677788702,0.07359213580747676,3.2666961910450287,0.3576209327278537,3401071990234831e12,23043087787437346e20,-0.9999999985240381,2020-06-22
2020-06-23,204.78,2451825,206.5,207.51,203.64,Banking,GS Historical Data,0.6685674958214705,3.3366261614430255,53.695914197152376,0.099672747049358,3.288747053861449,0.48111204090375387,5674918173854677e12,23043087787437346e20,-0.9999999975372579,2020-06-23
2020-06-24,198.02,2756726,202.34,202.61,197.3801,Banking,GS Historical Data,-3.301103623400714,3.031663847921094,48.278938847845,0.08875594998245119,3.2934089480315802,0.4278111368547877,-1305857477235956e13,23043087787437346e20,-1.0000000056670246,2020-06-24
2020-06-25,207.1,3466472,197.86,207.39,197.61,Banking,GS Historical Data,4.585395414604587,3.0769133369345663,54.86535920690375,0.09742716649538229,3.296995184563938,0.46909632388054284,-7293730365480822e13,23043087787437346e20,-1.0000000316525737,2020-06-25
2020-06-26,189.19,9530651,199,200.2441,188.5075,Banking,GS Historical Data,-8.64799613713182,3.624158350623671,43.1838745164885,0.09473462235997245,3.2968885135817483,0.4561469099356449,5578242166047839e14,23043087787437346e20,-0.999999757921238,2020-06-26
2020-06-29,193.47,3735957,191.38,193.9,188.66,Banking,GS Historical Data,2.2622760188170554,3.6398613743452146,46.1353328998684,0.10099210591226918,3.297751048166838,0.48614948682634845,1819776564545197e15,23043087787437346e20,-0.9999992102722598,2020-06-29
2020-06-30,197.62,3102760,193.84,198.41,193.62,Banking,GS Historical Data,2.1450354060061017,3.641124622778302,48.906845018063215,0.10005635607303416,3.297919488010683,0.4816204329237733,5723261726514793e15,23043087787437346e20,-0.999997516278296,2020-06-30
2020-07-01,197.57,2620147,198.88,199.74,195.52,Banking,GS Historical Data,-0.025301082886353132,3.5604318686961864,48.87421636096852,0.10204662183161478,3.298044477631809,0.4911819449346712,557845700719195e16,23043087787437346e20,-0.9999975791191447,2020-07-01
